寂寞的游戏,文学,港台,袁哲生,38.00元,2017-9,北京联合出版公司,8.4,(28756人评价),☆新京报·腾讯2017年度十大好书☆豆瓣2017年度读书榜单中国文学（小说类）TOP1☆第一届做書奖年度原创小说用纯真的双眼捕捉孤独的...
人類文明的黎明與黃昏,文学,港台,青柳正規,NT$550,2018-6-6,八旗文化,7.9,(136人评价),何謂文明？它是直線發展的嗎？又為何衰亡？挑戰舊文明史觀，第一本考古及人類文明的世界史概觀書！古文明並不神秘，沒有優劣，非直線發展，也不是越古越好！從「...
我在底層的生活:當專欄作家化身為女服務生,文学,港台,"芭芭拉．艾倫瑞克Ehrenreich,Barbara",NT$300,2010-10-1,左岸文化事業有限公司,8.2,(144人评价),『如果你想瞭解一個階級，最好的方法就是加入他們』盤踞Amazon商業類暢銷書榜長達十年開啟「臥底報導」的先聲之作有數百萬美國人一年到頭工作，只賺得低廉...
反造城市:在地行動的十一則故事,文学,港台,侯志仁,2013-9,左岸文化,侯志仁,8.0,(29人评价),每個故事都是一種行動，一種動員的技術。這些個案述說了特定社區或社群的生存故事。透過《反造城市》的實踐，我們逐步尋找到相對更公平、正義的解決方式。我們追求的目...
送行,文学,港台,袁哲生,68.00元,2019-8,四川人民出版社,8.6,(3470人评价),袁哲生纪念文集，收录早期绝版作品、未发表小说与私人手札。在《送行》中，我们得以见证一个经典作者的诞生。◎编辑推荐✨2005年，宝瓶文化为袁哲生出版...
大唐双龙传（全十册）,文学,港台,黄易,298.00元,2010-2,云南人民出版社,8.8,(710人评价),《大唐双龙传(套装全10册)》是香港新武侠作家黄易的代表作之一。该小说讲述了寇仲及徐子陵两个小人物在隋末乱世，凭着天分、机遇和自身的努力，最终成为一代宗师的...
度外,文学,港台,黄国峻,45.00元,2019-1,四川人民出版社,8.1,(3139人评价),时间如此真实，真实如此短暂。与袁哲生并称，被期待撑起21世纪小说江山的作家黄国峻惊艳华文文坛代表作将一切担忧、恐慌、丧失感引爆的“时间痉挛”◎编辑推...
回憶愛瑪儂,流行,漫画,梶尾真治、鶴田謙二,NT$130,2014-1-23,東立出版社,9.0,(1318人评价),(全一冊)波瀾萬丈的一九六○年代，喜歡科幻小說的男主角在旅途中的船上，邂逅了一位神秘的美麗少女。機緣巧合之下，男主角與自稱「愛瑪儂」的少女被迫裝成一對年輕的...
チェンソーマン1,流行,漫画,藤本タツキ,JPY475,2019-3-4,集英社,8.7,(5938人评价),悪魔のポチタと共にデビルハンターとして借金取りにこき使われる超貧乏な少年・デンジ。ド底辺の日々は、残忍な裏切りで一変する!!悪魔をその身に宿し、悪魔を狩る...
我的猫，十二岁,流行,漫画,[日]藤人,48.00,2022-4,湖南美术出版社,8.9,(179人评价),◎编辑推荐☆这是“我”成长的故事，也是猫咪老去的故事，更是我们相互陪伴的故事十二年前，我和猫咪初次邂逅。一路走来，我变成了大人，猫咪变成了猫爷爷。虽然...
SPYxFAMILY：間諜家家酒（01）,流行,漫画,[日]远藤达哉,HK$33.00,NT$110.00,2019-12-20,8.4,(924人评价),干练间谍（黄昏）奉命组成“家庭”以便潜入名校。然而，他所找到的“女儿”是会读心的超能力者！“妻子”是暗杀者！？互相隐瞒真实身份的临时家庭，挺身对抗考试与世界...
美丽黑暗,流行,漫画,[法]法比安·韦尔曼编、[法]凯拉斯科多绘,88.00元,2021-4,中国纺织出版社,8.7,(4527人评价),●“毁灭系”动画怪才大友克洋盛赞之作●腐坏躯体下的《借东西的小人》●《爱丽丝梦游仙境》般的荒诞不经●艾斯纳奖、哈维奖获奖作品●圣洁与黑暗，幻...
不再是一个人吃饭啦,流行,漫画,[日本]高木直子,49.9,2021-7,北京日报出版社,8.7,(2700人评价),全家吃饱饱万岁！！高木老师41岁的时候结婚啦！开始了和丈夫一起的夫妇饮食。两个人会一起逛超市，一起在厨房忙忙碌碌，美好而又惬意。后来高木老师怀孕啦！丈夫...
OPUS作品,流行,漫画,[日]今敏,88.00元（上下册）,2019-8,北京联合出版公司,9.1,(11779人评价),动画大师今敏，漫画生涯至高代表作！追悼纪念，遗作重见天日，首度作为单行本出版的蕞后长篇杰作！完整收录生前被拒绝刊登的「神结局」深具自传色彩，你所能想象...
サマータイムレンダ(1):SummerTimeRender(1),流行,漫画,[日]田中靖規,2017-10-23,集英社,[日]田中靖規,8.8,(392人评价),幼馴染の潮が死んだ──。その報せを聞き、故郷の和歌山市・日都ケ島に帰ってきた慎平。家族との再会。滞りなく行われる葬儀。だが島にはある異変が…?ひと夏の離島...
不方便，但很幸福,流行,漫画,[韩]洪渊植编绘,84.00,2020-9,湖南美术出版社,8.7,(2296人评价),🏆“今日漫画奖”“伊格纳兹奖”（提名）※“逃到大山里的我，是不是一个失败者？”※漫画家夫妻告别城市，体验隐居的真实日常※近600页超长篇漫画，展现山间...
地狱星REMINA,流行,漫画,[日]伊藤润二,45.00元,2021-10,新星出版社,7.6,(1621人评价),伊藤润二另类之作！首次简体中文版出版入侵的星球、偶像美少女、迫近的末日！反思“偶像”与“人性”的本质危机面前，理智的选择与狂热的盲信只有一线之隔...
3秒,流行,漫画,[法]马克-安托万·马修,72.00元,2019-5,湖南美术出版社,8.8,(7375人评价),72页的“一镜到底”33块镜面构成的博尔赫斯迷宫一场波谲云诡的假球风云一桩需要读者亲自参与推理侦破的案件◎编辑推荐☆3秒钟：一束光走完90万...
朋友遊戲1,流行,漫画,原作：山口ミコト,NT100,2015-9-23,東立,8.4,(562人评价),友一班上的校外教學旅行的錢被偷了，而偷錢的那個人就是自己好朋友５人組的其中一人。那個人因為欠下２千萬的債務，而偷走旅行的錢當做報名朋友遊戲的報名費，想要好...
镖人卷十:信念越强，力量越强！,流行,漫画,许先哲,42.80元,2020-7,江苏凤凰文艺出版社,8.5,(2420人评价),一部重现隋唐江湖的热血漫画！大业三年（公元607年），隋王朝在隋炀帝杨广的残暴统治下民不聊生。面对泥撅处罗可汗的挑衅，杨广亲自北巡以示天子之威；与此同时...
护目镜,流行,漫画,[日]丰田彻也,48.00元,2022-4,新星出版社,8.6,(156人评价),《护目镜》丰田彻也短篇漫画集，荒诞的家庭辛酸，平凡的人性温暖。●那些不知如何靠近的怯弱这是丰田彻也的出道之作，线条细腻如丝，情感也细腻刻骨。没有任何...
FIREPUNCH炎拳1,流行,漫画,藤本樹,NT$100,2017-4-17,東立出版社有限公司,8.9,(4848人评价),『冰之魔女』造成整個世界被冰封在冰雪之中，饑饉與瘋狂淹沒了全世界，受凍的人民們一心追求火炎──。受再生能力所祝福的少年艾格尼與他的妹妹露娜，這對無依無靠...
ABC谋杀案:阿加莎·克里斯蒂侦探作品集08,流行,推理,[英]阿加莎·克里斯蒂,28.00元,2013-6,新星出版社,8.4,(21940人评价),“那就让我们看看，聪明的波洛先生到底有多聪明。”化名ABC的连环杀人狂按照列车时刻表的字母顺序，一步步实施杀人计划。他狂妄地向波洛发出挑战书，整个英国因...
尼罗河上的惨案:阿加莎·克里斯蒂作品11,流行,推理,[英]阿加莎·克里斯蒂,29.00元,2013-9,新星出版社,8.6,(24690人评价),琳内特•里奇卫拥有一切——年轻、美貌、过人的头脑，而且还继承了巨额财产。但出乎所有人的意料，她闪电般地与自己的地产经纪人，也就是好友奎杰琳的男友多伊尔结了婚...
圣母,流行,推理,[日]秋吉理香子,42.00,2019-3,新星出版社,8.0,(10019人评价),一起男童被害案搅得蓝出市人心惶惶。好不容易怀孕生产的保奈美抱紧年幼的孩子，立誓要不惜任何代价保护她。男人是在孩子出生后才成为父亲的，但女人，是从小生命来...
诡计博物馆,流行,推理,[日]大山诚一郎,39.90元,2020-6,上海文艺出版社,7.2,(12566人评价),◆当25年前的证据开口说话，才发现凶手一直就在身边！◆密室大奖NO.1、本格推理BEST10、“这本推理小说好厉害！”榜单作品◆短篇推理之神大山诚一郎的...
13.67（修訂版),流行,推理,陳浩基,108HKD,2018-7,皇冠出版社(香港)有限公司,8.9,(718人评价),華文推理有史以來第一人，橫掃日本文壇三大獎！週刊文春年度10大推理小說No.1！偵探小說研究會10大本格推理小說No.1！這本推理小說真厲害10大推理...
生吞,流行,推理,郑执,42.00元,2017-11,浙江文艺出版社,7.9,(42905人评价),现象级悬疑力作，悬疑文学榜年度黑马作品；张一白、史航、那多、关晓彤联名推荐！数度脱销，重磅再版！睽违数年，郑执重操长篇。构思两年半，以现实大案为背景，推理...
桶川跟踪狂杀人事件,流行,推理,[日]清水洁,45.00元,2021-2,四川人民出版社,9.0,(24899人评价),推动反跟踪骚扰法案出台的凶杀案件！是谁杀害了一个女孩三次？调查记者全程追踪，直击日本官僚体制的结构性罪恶日本纪实文学金字塔尖之作，日本记者会议大奖作品...
斯泰尔斯庄园奇案:阿加莎·克里斯蒂侦探作品集01,流行,推理,[英]阿加莎·克里斯蒂,28.00元,2013-3,新星出版社,7.7,(13677人评价),斯泰尔斯庄园的女主人英格尔索普太太掌管着财政大权。某日凌晨，她在自己的房间里毒发身亡，而房间的三个门都是从里面锁上的。侦探波洛在调查此案的过程中发现了一系...
绝对不在场证明,流行,推理,[日]大山诚一郎,36.00元,2020-5,上海文艺出版社,7.3,(8200人评价),【编辑推荐】★破解一切不在场证明诡计，本质是看穿时间的漏洞！★2019年本格推理BEST10NO.1★入选三大推理小说年度榜单：本格推理BEST10...
名侦探原田亘,流行,推理,白井智之,59.00元,2022-2,人民文学出版社,6.8,(670人评价),自从被助手背叛过一次，明治年间的“半脑推理天才”名侦探古城伦道下定决心，此后再也不雇助手。机缘巧合之下，古城伦道来到现代，遇到了自己的崇拜者原田亘。二人光看...
东方快车谋杀案:阿加莎·克里斯蒂侦探作品集04,流行,推理,[英]阿加莎·克里斯蒂,26.00元,2013-4,新星出版社,9.0,(41010人评价),侦探波洛在叙利亚完成了一项委托，要搭乘辛普朗号东方快车回国。奇怪的是，似乎全世界的人都选在那一夜出行，这列铺位一向宽裕的豪华列车竟然一票难求。幸好他遇到了好...
网内人,流行,推理,陈浩基,62.00元,2019-8,九州出版社,8.2,(17770人评价),四十年来首度入选《周刊文春》海外推理BEST10的亚洲作家，《周刊文春》2018年度推理小说&海外推理双冠军得主2018“这本推理小说了不起！”（このミス...
很久很久以前，在某一个地方……,流行,推理,[日]青柳碧人,45.00元,2021-12,四川文艺出版社,7.8,(2092人评价),日本一年畅销30万册，颠覆各大推理榜单，原版豆瓣8.8分的诚意之作!不落俗套、疯狂反转！5个民间故事Ｘ5个杀人谜案＝5种脑洞大开的阅读乐趣-------...
空城计,流行,推理,呼延云,59.00元,2022-5,新星出版社,8.0,(460人评价),呼延云全新长篇力作——六小时全城攻防战！神秘送餐员，接连袭击无辜儿童深夜急诊室，险情不断生死未卜“泻水置平地，各自东西南北流；人生亦有命，安能行叹复坐...
密室收藏家,流行,推理,[日]大山诚一郎,36.00,2017-10,江苏凤凰文艺出版社,7.4,(8794人评价),✦短篇推理之神的密室攻略！✦第13届本格推理大奖；2013年“本格推理十大佳作”✦推理大师绫辻行人、麻耶雄嵩强烈推荐！✦短篇推理之神挑战完美密室诡计...
扫鼠岭,流行,推理,呼延云,58.00元,2020-6,新星出版社,7.8,(7266人评价),十年前。西郊发生导致四人死亡的连环凶杀案，当未满十八岁的周立平被捕之后，所有人都认定他就是真凶，只有在专案组协助调查的警官大学学生林香茗坚持认为，周立平只对...
死了七次的男人,流行,推理,[日]西泽保彦,36.00,2017-7,新星出版社,7.9,(5897人评价),我有一种独一无二的“体质”——可以让现实像玩电子游戏一样，存档，读档，再存档……每年的一月一日，我都会和家人到外公家过新年。由于遗产继承的问题，气氛很不愉...
嫌疑人X的献身,流行,推理,[日]东野圭吾,28.00,2008-9,南海出版公司,8.9,(484244人评价),百年一遇的数学天才石神，每天唯一的乐趣，便是去固定的便当店买午餐，只为看一眼在便当店做事的邻居靖子。靖子与女儿相依为命，失手杀了前来纠缠的前夫。石神提出由...
体育馆之谜:里染天马系列01,流行,推理,[日]青崎有吾,48,2017-10,人民文学出版社,7.8,(5532人评价),大雨滂沱的一天，风之丘高中的老体育馆内发生了一起命案。现场是密室状态，当时唯一在场的乒乓球队队长被当作了嫌疑犯——乒乓球队队员柚乃为解救队长，向天才少...
猫头鹰谋杀案,流行,推理,[英]安东尼·霍洛维茨,98.00元（全两册）,2021-9,新星出版社,7.9,(2330人评价),安东尼•霍洛维茨——“黄金时代”的继承者与捍卫者，蜚声世界的英国著名侦探小说大师。全球畅销书《喜鹊谋杀案》大热姊妹篇2021午夜文库年度巨献，领先繁体中...
不再是一个人吃饭啦,流行,绘本,[日本]高木直子,49.9,2021-7,北京日报出版社,8.7,(2700人评价),全家吃饱饱万岁！！高木老师41岁的时候结婚啦！开始了和丈夫一起的夫妇饮食。两个人会一起逛超市，一起在厨房忙忙碌碌，美好而又惬意。后来高木老师怀孕啦！丈夫...
我离开之后:一个母亲给女儿的人生指南，以及那些来不及说的爱与牵挂,流行,绘本,[美]苏西•霍普金斯、[美]哈莉•贝特曼、SuzyHopkins、HallieBateman,79.90元,2020-8,北京日报出版社,8.3,(6280人评价),★献给全天下的妈妈和女儿，在母亲面前，我们永远都是孩子！★国内读者热切期盼、感人至深的《我离开之后》简体中文版震撼上市！蔡依林、张钧甯等明星诚挚推荐！视...
如何孤独终老,流行,绘本,[美]莫·韦尔奇著绘,2022-3,中信出版集团,吴华,6.8,(452人评价),如果你经常感到社恐，觉得刷手机比社交OR谈恋爱更有意思如果工作日你只想躺在床上当咸鱼如果你办了健身卡却只去过一次健身房如果你热爱外卖、薯片和可乐如果...
灯塔,流行,绘本,[法]克里斯多夫·夏布特,128.00元,2016-2,北京联合出版公司,9.1,(12290人评价),若未知的世界让人心生恐惧，我们是自我封闭，还是勇敢走出去？欧洲著名漫画诗人夏布特最敏感忧伤的“慢镜头图像小说”讲述人类心底无法承受的孤独和渴望拥有的...
欢迎来到欲望商店,流行,绘本,[日]吉竹伸介,45.00元,2021-11,湖南文艺出版社,6.7,(410人评价),★高人气插画师、畅销书作家吉竹伸介治愈系随笔，写给大人的萌趣解压之书！★暖心细节+奇特想象+可爱童真，一本书带你走进萌大叔吉竹伸介的内心世界，感悟人生...
3秒,流行,绘本,[法]马克-安托万·马修,72.00元,2019-5,湖南美术出版社,8.8,(7375人评价),72页的“一镜到底”33块镜面构成的博尔赫斯迷宫一场波谲云诡的假球风云一桩需要读者亲自参与推理侦破的案件◎编辑推荐☆3秒钟：一束光走完90万...
四季时光:中英双语·全5册,流行,绘本,[德]罗特劳特·苏珊娜·贝尔纳,256.00元,2020-9,北京联合出版公司,9.8,(587人评价),国际安徒生奖得主最负盛名之作荣获世界最美图书奖被誉为全世界学龄前儿童必读的认知启蒙书每册=1本无字书+1本生活认知书+1本视觉发现游戏书+1本单词书...
你想与谁相伴一生？:致那些不小心走失的、或升华为爱情的、有幸持续一生的友谊,流行,绘本,[德]海克·法勒文、[意]瓦莱里奥·维达里图,118.00元,2021-11,北京联合出版公司,8.3,(481人评价),感动全球亿万人的治愈绘本《你想过怎样的一生？》姐妹篇一本你永远不想送人、但又忍不住不断买来送人的礼物书◎编辑推荐★本书是《你想过怎样的一生？》姐妹...
纳闷集,流行,绘本,匡扶,78元,2020-6,湖南文艺出版社,9.1,(7947人评价),后现代都市幽默，漫画市井长诗继《回答不了》后匡扶摇全新作品集，百万读者催更的原创漫画【看点推荐】●	触动百万读者，创造刷屏记录的原创漫画家匡扶，最新治...
忍不住想打扰你:bibi动物园系列作品01,流行,绘本,bibi园长,49,2021-9-1,南海出版公司,8.4,(2029人评价),随手一翻，嘴角一弯。其实最珍贵的爱，就藏在很小很小的事情里。◇超人气原创治愈小漫画“bibi动物园”首次结集成书！◇家人无声的陪伴、朋友朦胧的好...
妈妈，买绿豆！,流行,绘本,曾阳晴文、万华国图,28.80元,2010-11,明天出版社,9.3,(969人评价),阿宝和妈妈上街买绿豆，一连串奇妙的情节就此展开……阿宝专注于绿豆，从买绿豆、煮绿豆汤、吃绿豆到种绿豆，作者把整个过程处理得十分生活化和趣味化，与母子浓郁的亲...
诗人的意大利之旅,流行,绘本,[日]安野光雅,68,2022-2,南海出版公司,8.1,(85人评价),《即兴诗人》是安徒生一生仅有的一部自传性长篇小说，被绘本大师安野光雅赞誉为“如果流落荒岛，我希望可以带在身边的书”。名满天下的绘本大师安野光雅与百余年前的...
我爸爸,流行,绘本,[英国]安东尼·布朗,29.80元,2007年4月,河北教育出版社,8.8,(5323人评价),讲述父子亲情的书籍多如牛毛，但是很少有像《我爸爸》这样的角度和方式，真正撼动心灵地描绘了孩子对于父亲的热爱和崇拜。通过简单朴实的语言和精心设计的排比句式，...
方向,流行,绘本,[法]马克-安托万·马修,99.80元,2017-4,北京联合出版公司,8.7,(5720人评价),欧洲艺术漫画奇才马修全新烧脑神作图像小说内容和形式上的双重突破智力与想象力的乐趣背后，是深刻的哲学探讨...................※编辑推...
猜猜我有多爱你,流行,绘本,[英]山姆·麦克布雷尼文、安妮塔·婕朗图,29.80元,2005-4,少年儿童出版社,9.3,(14411人评价),孩子总喜欢和别人比较，在《猜猜我有多爱你》这本图画书中的小兔子就是个典型的例子。小兔子认真的告诉大兔子“我好爱你”，而大兔子回应小兔子说：“我更爱你！”如此...
你今天真好吃,流行,绘本,[美]莉兹·克里莫,39.80,2020-10,山东文艺出版社,6.9,(2164人评价),畅销250万册《你今天真好看》系列新作，欢迎登陆莉兹·克里莫的治愈星球～森林里，小兔子遇到了大棕熊。“请不要吃我！”“可是我好饿。”“那……我给你点...
黑睡莲,流行,绘本,［法］米歇尔•普西原著、［法］弗雷德里克•杜瓦尔改编、［法］迪迪埃•卡塞格兰绘,108.00元,2021-4,四川美术出版社,9.0,(2039人评价),☆第43届法国尚贝里国际漫画节最佳漫画☆2020年艾斯纳奖最佳数字漫画、最佳画家双项提名－吉维尼——一个因莫奈和他的睡莲而闻名的小镇，无数人跨越大半...
回答不了,流行,绘本,匡扶,59.00元,2018-10,浙江文艺出版社,8.4,(18008人评价),每个深夜，睡前你想到的最后一个念头是什么？在漫长的日复一日里，你是否觉得生活挺没劲的，但在某个瞬间又生机勃勃、斗志昂扬起来？爱情、工作和生活日常，是在哪...
那些微小但重要的事,流行,绘本,[英]詹姆斯·诺伯里著绘,2022-4,中信出版社,喻之晓,8.0,(72人评价),《那些微小但重要的事》是一本充满惊喜、温暖与东方哲思的治愈绘本。绘本讲述了熊猫和小龙这一对好伙伴的四季旅行。在旅途中，它们虽然时常迷路，但每次又能在迷途中发...
万幸我还活着,流行,绘本,[韩]金叡智,49.80元,2022-4,湖南美术出版社,7.2,(198人评价),◎编辑推荐☆一位重度社交焦虑障碍患者的真实自白，一段治愈自我、重启人生的成长故事作者金叡智曾饱受社交焦虑障碍的困扰，作为过来人，她用第一人称视角与读者...
十三层空间:幻世-3,流行,科幻,[美]丹尼尔·加卢耶,20.00元,2017-4,四川科学技术出版社,9.0,(1669人评价),并不遥远的未来，一家技术超前的科技公司建立了虚拟世界“幻世-3”，通过收集其中的民意数据，为商业公司提供营销策略。然而，“幻世-3”项目的核心成员道格拉斯·...
神们自己:关于平行宇宙的一切,流行,科幻,[美]艾萨克·阿西莫夫,39.00元,2014-12-1,江苏凤凰文艺出版社,8.5,(24256人评价),22世纪，地球可以和平行宇宙进行物质交换，从此拥有了源源不绝的能源。但是，只有几个人才知道危险的真相：地球上的一个无人信任的科学家、能源渐渐枯竭的星球上的一...
平面国:多维空间传奇往事,流行,科幻,[英]埃德温·A·艾勃特,39.80元,2020-8,上海文化出版社,9.2,(9709人评价),"很难简单概括《平面国》这本书。它可以是：首次解释""维度""概念的科普读物、脑洞大开的科幻小说、煞有介事的数学童话、剑走偏锋的精神启蒙、辛辣讽喻英国维多利亚时..."
呼吸,流行,科幻,[美]特德·姜,42.00元,2019-12,译林出版社,8.5,(25286人评价),★《降临》原著小说作者，美国华裔科幻奇才特德·姜新结集。★9个短篇，9集《黑镜》，融科幻的诗意与哲学的浪漫于一体：我所有的欲望和沉思，都是这个宇宙缓缓...
雪崩,流行,科幻,[美]尼尔·斯蒂芬森,72.00元,2018-7,四川科学技术出版社,8.0,(1551人评价),中央情报局成了中央情报公司，国会图书馆成了中央情报公司数据库；至于国会，没几个人知道它是什么玩意儿。美国的大地上到处是特许邦国，也就是特许经营组织准国家实体...
爱，死亡和机器人1,流行,科幻,[美国]刘宇昆、[美国]约翰·斯卡尔齐、[美国]乔·R.兰斯代尔、[西班牙]阿尔贝托·米尔戈等,59.00元,2022-5,译林出版社,8.0,(180人评价),❤️☠️🤖Netflix现象级神剧《爱，死亡和机器人》原著小说，官方唯一授权结集。豆瓣超40万人打出超高分9.2，超五星口碑神作。重磅导演精心挑选：《...
齐马蓝,流行,科幻,[英]阿拉斯泰尔·雷诺兹,68.00元,2021-7,湖南文艺出版社,7.7,(1846人评价),2019年，Netfilx播出大卫·芬奇监制剧集《爱，死亡和机器人》。天马行空的想象力、不拘一格的表现形式、深邃厚重的思想内涵征服了整个二次元世界，《...
克拉拉与太阳,流行,科幻,[英]石黑一雄,68.00,2021-3,上海译文出版社,8.2,(33910人评价),“太阳总有办法照到我们，不管我们在哪里。”~克拉拉是一个专为陪伴儿童而设计的太阳能人工智能机器人（AF），具有极高的观察、推理与共情能力。她坐在商店展示...
机器人大师,流行,科幻,[波兰]斯塔尼斯瓦夫·莱姆,98.00元,2021-4,浙江文艺出版社,9.1,(1355人评价),“我们所追求的完美是我们的桎梏，因为不可预知性总会伴随着我们创造出的每一样东西！”他们是伟大的发明家，从人格交换机到末世论改造机，无所不造。他们不仅要一...
海伯利安,流行,科幻,[美]丹·西蒙斯,59.00元,2014-11,吉林出版集团,9.1,(7488人评价),《海伯利安》于1989年首次出版，横扫全球所有重量级奖项——雨果奖、轨迹奖、西班牙科幻小说首奖、日本星云奖、日本雨果奖、法国宇宙奖，并入围亚瑟•克拉克奖、英...
模仿,流行,科幻,[加拿大]彼得·沃茨,60.00元,2022-4,北京日报出版社,8.1,(24人评价),这是22世纪的前夕：逝者从天堂寄来明信片，传道者以出神获取科学突破的契机，经过基因工程改造的吸血鬼可以解决基准人类束手无策的难题，士兵则身携战斗时会关闭自我...
科幻精神,流行,科幻,[智利]罗贝托·波拉尼奥,58.00,2022-3,上海人民出版社,8.5,(326人评价),★科幻迷波拉尼奥文学宇宙的地基，媲美《荒野侦探》的青春诗篇☆对波拉尼奥而言，科幻不仅意味着宇宙航行、外星生物，或对未来科技的预言，更意味着一种自由的精神状...
银河系搭车客指南,流行,科幻,[英]道格拉斯·亚当斯,26.00元,2011-7,上海译文出版社,8.7,(17954人评价),突如其来的寂静笼罩了地球。这事实上比噪音更加可怕。有一会儿，什么也没有发生。巨大的飞船一动不动地挂在空中，覆盖了地球上的每个国家。在黯然退场之前，地球首...
来自新世界（上下）,流行,科幻,[日]贵志祐介,88.00,2014-1,上海译文出版社,9.0,(11774人评价),“离开小町回头去看，有一件事我看得清清楚楚——我们的小町，很扭曲。为了维持小町的安定和秩序，不断杀害孩子们的小町，还能称之为人类的社会吗？人类从涂满鲜血的...
赡养人类,流行,科幻,刘慈欣,38.00元,2016-7,中国华侨出版社,8.6,(10780人评价),一个职业杀手的经历，一个看似荒谬的故事。财富和技术向着少数人集中，各个方面的贫富差距变大。突发的状况，使得富人开始向穷人抛洒财富，甚至需要“雇佣杀手来消...
你一生的故事,流行,科幻,[美]特德·姜,42.00元,2019-12,译林出版社,8.8,(4861人评价),★科幻大片《降临》原著小说。★美国华裔科幻奇才特德·姜代表作，得遍世界大奖的开脑洞之作。★始于科学内核，收于人文关怀：如果注定失去，你会害怕拥有吗...
红雨,流行,科幻,[日本]贵志祐介,56.00,2022-4,北京理工大学出版社,7.8,(135人评价),★日本推理作家协会奖、日本SF大奖、日本恐怖小说大奖得主，“鬼才”贵志佑介，继反乌托邦神作《来自新世界》后又一科幻巨著：★贵志佑介最新科幻推理短篇集：《...
黑暗的左手,流行,科幻,[美]厄休拉·勒古恩,45.00,2017-12,北京联合出版公司,8.5,(3590人评价),在寒冷的冬星上，生活着一群无性人，他们可以自由选择自己的性别。在每月的一个特别日子，他们自由成为男人或女人。一名星际联盟特使，被派往冬星，完成一个秘密使命...
与罗摩相会,流行,科幻,[英]阿瑟·克拉克,42.00元,2018-6-15,江苏凤凰文艺出版社,8.8,(6841人评价),★科幻历史上真正的神作！科幻三巨头阿瑟·克拉克不朽的杰作。★史无前例，横扫雨果奖、星云奖、轨迹奖、木星奖、英国科幻协会奖、约翰•坎贝尔纪念奖6项科幻最高...
哈利·波特,流行,青春,J.K.罗琳(J.K.Rowling),498.00元,2008-12-1,人民文学出版社,9.7,(72026人评价),《哈利·波特(共7册)(精)》编著者J.K.罗琳。《哈利·波特(共7册)(精)》内容提要：2000年的一个深夜，在美国书店的烛光中，穿着黑斗篷，戴...
你好，旧时光（上下）,流行,青春,八月长安,39.80元,2009-12,新世界出版社,8.7,(45039人评价),最好的青春共鸣文本！盛大的记忆共鸣曲，写给每个女孩的“成长之书”，带你重回“最美的时光”。网络原名《玛丽苏病例报告》，随书附赠精美2010年历卡！1部...
最好的我们,流行,青春,八月长安,128,2019-6-15,长江文艺出版社,9.0,(1780人评价),八月长安：“我喜欢写少年人的故事。喜欢写他们的快乐和悲伤、挣扎与妥协。他们成长于无理由无条件的父母之爱，却开始学着追逐一份有条件也需要理由的男女之爱；成长于...
这么多年,流行,青春,八月长安,128,2021-8-14,江苏凤凰文艺出版社,6.7,(6883人评价),《这么多年》和《你好，旧时光》《最好的我们》《暗恋·橘生淮南》一样，故事依然发生在振华高中。但这个故事和他们也都不一样。八月长安这次写的，是一个不一样的...
房思琪的初恋乐园:精装纪念版,流行,青春,林奕含,58.00元,2020-7,贵州人民出版社,9.3,(3624人评价),当代华语文学世界罕见的佳作，一部向死而生的文学绝唱。李银河、戴锦华、止庵、骆以军、冯唐、史航、张悦然、蒋方舟等知名学者、作家联袂推荐，“亚洲女性主义文学最...
撒野,流行,青春,巫哲,45.00元,2018-10,北京联合出版公司,8.7,(42358人评价),我想，左肩有你，右肩微笑。我想，在你眼里，撒野奔跑，我想，一个眼神，就到老。重点学校的优等生蒋丞被寄养家庭“流放”到亲生父亲所在的钢厂，陌生的环境、粗...
万物生长,流行,青春,冯唐,23.00元,2007-12,云南美术出版社,7.6,(20136人评价),“万物生长三部曲”的第一部。第二部是《十八岁给我一个姑娘》，而第三部是正在热卖的《北京，北京》。《万物生长》记录了一位医科学生秋水八年的成长经历。主人公秋...
挪威的森林,流行,青春,[日]村上春树,18.80元,2001-2,上海译文出版社,8.1,(339441人评价),这是一部动人心弦的、平缓舒雅的、略带感伤的恋爱小说。小说主人公渡边以第一人称展开他同两个女孩间的爱情纠葛。渡边的第一个恋人直子原是他高中要好同学木月的女友，...
那些回不去的年少时光,流行,青春,桐华,23.80元,2010-01,江苏文艺出版社,8.4,(54658人评价),最值得珍藏的怀旧读物，写给年少自己的书，纪念我们共同的青春和成长您还记得上世纪最后十年的青春是怎样吗？那可是我们独一无二的成长！那些回不去的年少时光》以...
十七岁的轻骑兵,流行,青春,路内,49.00元,2018-4,人民文学出版社,7.6,(1141人评价),●路内全新力作，《追随三部曲》的“前传”故事●四十个闹事少年，停留在1990年代的女孩们●是的，我还在写着那个倒霉的化工技校，没有名字只有绰号的小青...
哪啊哪啊神去村,流行,青春,[日]三浦紫苑,42.00元,2020-4-30,文治图书·北京联合出版社,7.8,(1682人评价),在一无所有的年纪，找到世界上最重要的东西！燃爆的青春治愈物语——爱真的需要勇气！心中有爱，森森不息。宫崎骏一读再读，强烈推荐：“这是一个好故事，我真的...
